0,1.441676815,1.401108821,0.803169085,186,-7.59E-05,2.18E-05,0.002316138,0,0.46146,0.000217184
0.025000334,1.44167455,1.401108185,0.803167945,192,-7.72E-05,5.26E-06,0.001751551,0,0.46146,0.000217184
0.049988508,1.441634536,1.401085695,0.804286915,194,-0.000479227,-0.000122509,0.012037807,0,0.46146,0.000217184
0.074988604,1.441745122,1.401083946,0.803436048,198,0.000357428,0.000679483,0.001023877,0,0.46146,0.000217184
0.099988699,1.441687504,1.401082317,0.802604735,199,-0.000122045,0.000131642,-0.007170119,0,0.46146,0.000217184
0.124989033,1.441823085,1.401100993,0.801936396,200,0.000936919,0.00090776,-0.01184681,0,0.46146,0.000217184
0.149989367,1.441820661,1.401113669,0.802147233,196,0.00078396,0.000589831,-0.006998685,0,0.46146,0.000217184
0.17499876,1.441722194,1.401119192,0.802923858,194,-1.92E-05,-0.000264945,0.002097921,0,0.46146,0.000217184
0.199998856,1.441687226,1.401116888,0.80313781,185,-0.000262707,-0.000426898,0.003642258,0,0.46146,0.000217184
0.224999189,1.441653013,1.401102543,0.804568651,183,-0.000525593,-0.000465453,0.016453483,0,0.46146,0.000217184
0.249999046,1.441711942,1.401092291,0.805327245,183,-8.02E-05,0.000120058,0.019774096,0,0.46146,0.000217184
0.275004387,1.441613595,1.401073098,0.806004045,183,-0.000844418,-0.000459998,0.021517331,0,0.46146,0.000217184
0.300004482,1.441704671,1.401073654,0.80508621,188,-3.51E-05,0.000274098,0.007596885,0,0.46146,0.000217184
0.325004339,1.441733321,1.401082118,0.803729675,190,0.000221658,0.00034964,-0.007190852,0,0.46146,0.000217184
0.35000515,1.441669623,1.401103139,0.803089096,195,-0.000109706,-0.000311766,-0.011597037,0,0.46146,0.000217184
0.375004768,1.441670299,1.401114305,0.803223979,196,-2.16E-06,-0.00030673,-0.007534866,0,0.46146,0.000217184
0.400005102,1.441578984,1.401117802,0.803846733,200,-0.000583492,-0.000885311,0.000221265,0,0.46146,0.000217184
0.425005674,1.44158113,1.401119153,0.803823538,200,-0.000420464,-0.000667863,-5.34E-05,0,0.46146,0.000217184
0.45000577,1.441424648,1.401118914,0.803880975,201,-0.001359914,-0.001584056,0.000508578,0,0.46146,0.000217184
0.475020647,1.441421668,1.401116133,0.803896591,195,-0.001073721,-0.001207439,0.000536236,0,0.46146,0.000217184
0.500020504,1.441418926,1.401102861,0.803763504,190,-0.000926608,-0.000849592,-0.000864579,0,0.46146,0.000217184
0.525020838,1.441519419,1.401104569,0.803062111,184,-2.60E-05,3.35E-05,-0.007364727,0,0.46146,0.000217184
0.550020933,1.441622575,1.401097894,0.802179729,184,0.000620042,0.000778995,-0.014041701,0,0.46146,0.000217184
0.57501483,1.441722274,1.401108742,0.801631375,184,0.001209614,0.001205743,-0.015929725,0,0.46146,0.000217184
0.60001564,1.441683571,1.401093324,0.803053966,187,0.000557353,0.000753624,0.001481171,0,0.46146,0.000217184
0.625015736,1.441685875,1.401092927,0.803064202,186,0.000436686,0.00059196,0.001224968,0,0.46146,0.000217184
0.650015593,1.441688736,1.401094755,0.80309941,192,0.000363869,0.000457993,0.001268801,0,0.46146,0.000217184
0.674942017,1.441686511,1.401101828,0.803044395,198,0.000310867,0.00028604,0.000437867,0,0.46146,0.000217184
0.699942112,1.441683571,1.401113987,0.803199749,201,0.000300693,0.000116688,0.001818725,0,0.46146,0.000217184
0.724942446,1.441684643,1.401115735,0.803195049,200,0.000247964,8.46E-05,0.001339002,0,0.46146,0.000217184
0.749942541,1.441694578,1.401111046,0.803201398,200,0.000222386,0.000163839,0.001079613,0,0.46146,0.000217184
0.775021076,1.441596786,1.401093801,0.803696377,197,-0.000596107,-0.000432334,0.005539832,0,0.46146,0.000217184
0.80002141,1.441592336,1.401095033,0.803690802,192,-0.000474659,-0.000367794,0.004162186,0,0.46146,0.000217184
0.825021744,1.441627224,1.401098053,0.802123673,185,-0.000108511,-6.01E-05,-0.011817951,0,0.46146,0.000217184
0.850021839,1.441726844,1.401105205,0.801526317,185,0.000629194,0.000591019,-0.014704854,0,0.46146,0.000217184
0.875022173,1.441631635,1.401096145,0.802181709,185,-0.000216352,-0.000144509,-0.004922585,0,0.46146,0.000217184
0.900021315,1.441528281,1.401099046,0.803032044,184,-0.000831104,-0.000840304,0.00438562,0,0.46146,0.000217184
0.925020933,1.441588322,1.401093403,0.803572838,188,-0.000272726,-0.000188677,0.008508513,0,0.46146,0.000217184
0.950022221,1.441569487,1.401097894,0.803460669,188,-0.000301653,-0.000303005,0.005401953,0,0.46146,0.000217184
0.975022316,1.441672047,1.401104808,0.802777981,193,0.000499319,0.000428907,-0.002417458,0,0.46146,0.000217184
1.00003314,1.44151322,1.401101828,0.802820632,198,-0.000695123,-0.000745826,-0.001431877,0,0.46146,0.000217184
1.025033236,1.441590786,1.401095589,0.80364155,200,-5.71E-05,7.82E-06,0.006760243,0,0.46146,0.000217184
1.050033569,1.441591501,1.401085059,0.803451321,199,-0.000111165,8.08E-05,0.003325157,0,0.46146,0.000217184
1.075033903,1.441694021,1.401091178,0.80279432,200,0.000638523,0.000725953,-0.003752096,0,0.46146,0.000217184
1.100037098,1.441694578,1.401090066,0.802772756,194,0.000481923,0.000563625,-0.003061306,0,0.46146,0.000217184
1.125037432,1.441573183,1.40110596,0.803549433,184,-0.000329655,-0.000512186,0.005097233,0,0.46146,0.000217184
1.150037527,1.44147261,1.401111285,0.804386865,184,-0.000881161,-0.001117874,0.011886445,0,0.46146,0.000217184
1.175038099,1.441516479,1.401108623,0.802837862,184,-0.000397427,-0.00053121,-0.005766776,0,0.46146,0.000217184
1.200037956,1.441636642,1.401094039,0.802153081,183,0.000396103,0.000518712,-0.010936295,0,0.46146,0.000217184
1.225039244,1.441712777,1.401110252,0.801319632,186,0.000919263,0.000809749,-0.016291162,0,0.46146,0.000217184
1.250038624,1.441613754,1.401113868,0.802106041,186,6.61E-05,-8.85E-05,-0.004876593,0,0.46146,0.000217184
1.275039673,1.441674391,1.401107152,0.802628238,191,0.000406963,0.000394244,0.001282385,0,0.46146,0.000217184
1.300039768,1.441598495,1.401090701,0.803512907,197,-0.000307352,-0.000113192,0.009435253,0,0.46146,0.000217184
1.325052738,1.441571752,1.401097059,0.803462266,200,-0.000367576,-0.000312279,0.006695688,0,0.46146,0.000217184
1.350053549,1.441563845,1.401099126,0.803545209,200,-0.000317969,-0.000305768,0.005888139,0,0.46146,0.000217184
1.375053406,1.441565434,1.401090026,0.803321262,200,-0.000294024,-0.000161319,0.002339078,0,0.46146,0.000217184
1.400054216,1.44155407,1.401085178,0.803373727,194,-0.000332544,-0.00016878,0.002281577,0,0.46146,0.000217184
1.425037384,1.441377719,1.4010969,0.80319543,184,-0.001344116,-0.001420574,3.01E-05,0,0.46146,0.000217184
1.450037479,1.441470265,1.401116252,0.802699,184,-0.00027487,-0.000573053,-0.004724109,0,0.46146,0.000217184
1.475037575,1.441607714,1.401113788,0.801896918,184,0.000687811,0.000524888,-0.011264487,0,0.46146,0.000217184
1.500038147,1.441668669,1.401120464,0.802817985,183,0.000974206,0.000774328,0.000235676,0,0.46146,0.000217184
1.525004387,1.441573024,1.401103139,0.803287492,184,-1.40E-05,4.53E-05,0.004674971,0,0.46146,0.000217184
1.550004482,1.441466888,1.401097139,0.803955681,187,-0.000756147,-0.000656526,0.009946776,0,0.46146,0.000217184
1.575004578,1.441529314,1.401093602,0.802741429,187,-0.000184996,-4.67E-05,-0.004042055,0,0.46146,0.000217184
1.60000515,1.441527009,1.401093403,0.802851166,194,-0.000157447,-5.01E-05,-0.00202646,0,0.46146,0.000217184
1.625005245,1.44151628,1.401100477,0.803082828,198,-0.000142394,-0.000158905,0.000673185,0,0.46146,0.000217184
1.650061846,1.441470067,1.401091099,0.804423834,200,-0.000478593,-0.000376512,0.013306383,0,0.46146,0.000217184
1.675062656,1.441618641,1.401095788,0.804524701,199,0.000653288,0.000705997,0.011089881,0,0.46146,0.000217184
1.700062752,1.441632946,1.401101112,0.80450682,195,0.000628658,0.00060047,0.00826778,0,0.46146,0.000217184
1.725062847,1.441638072,1.401101987,0.804502953,194,0.000518387,0.000486442,0.006254334,0,0.46146,0.000217184
1.750061512,1.441586534,1.401113788,0.803835718,185,0.00013371,-6.30E-05,-0.001621447,0,0.46146,0.000217184
1.775061131,1.441583594,1.401115378,0.803824463,185,9.32E-05,-7.88E-05,-0.001341449,0,0.46146,0.000217184
1.80006218,1.441526969,1.401121179,0.803133637,184,-0.000265186,-0.000488033,-0.007626367,0,0.46146,0.000217184
1.825061798,1.441492716,1.401110331,0.804482047,183,-0.000503673,-0.000535411,0.007090853,0,0.46146,0.000217184
1.849999189,1.441490531,1.401109417,0.804483826,185,-0.000404108,-0.000416436,0.005412787,0,0.46146,0.000217184
1.874999523,1.441575885,1.401105007,0.803863559,187,0.000228492,0.000300059,-0.001812272,0,0.46146,0.000217184
1.89999938,1.441574852,1.401106238,0.803857603,194,0.000175495,0.00021304,-0.001435993,0,0.46146,0.000217184
1.924998045,1.441675742,1.401099682,0.80307577,196,0.00075848,0.000899824,-0.008569223,0,0.46146,0.000217184
1.950073004,1.441583077,1.401092013,0.803548388,199,-8.87E-05,9.95E-05,-0.002014887,0,0.46146,0.000217184
1.975072861,1.441573222,1.401083549,0.803579676,200,-0.000191181,6.41E-05,-0.001234021,0,0.46146,0.000217184
2.000073195,1.441534638,1.401074092,0.804916338,200,-0.000466402,-0.000154471,0.01184236,0,0.46146,0.000217184
2.02507329,1.441694419,1.401084145,0.80503546,194,0.000773329,0.000917193,0.010150432,0,0.46146,0.000217184
2.050061703,1.441703757,1.401078939,0.804804686,186,0.0006145,0.000796838,0.00551614,0,0.46146,0.000217184
2.07506156,1.441678087,1.401100079,0.803953376,184,0.000442848,0.000289327,-0.003943044,0,0.46146,0.000217184
2.100062132,1.441554904,1.401105483,0.803708368,184,-0.000443316,-0.000663703,-0.005343214,0,0.46146,0.000217184
