0,-1.324906389,-1.143374483,0.567239667,194,-0.000113979,-0.000285262,-0.002518869,0,0.46146,0.000217184
0.025000811,-1.324857275,-1.143385927,0.566687698,194,0.000250741,0.000127371,-0.007194627,0,0.46146,0.000217184
0.050001383,-1.32484146,-1.143404047,0.567061005,194,0.000225287,0.000324298,-0.001905114,0,0.46146,0.000217184
0.075075388,-1.324878295,-1.143407226,0.56727718,198,-0.000141041,8.36E-05,0.000611345,0,0.46146,0.000217184
0.100076914,-1.324877938,-1.143405477,0.567268276,200,-9.55E-05,5.14E-05,0.000380059,0,0.46146,0.000217184
0.125077486,-1.324869116,-1.143372695,0.566670807,200,0.000166808,-0.000180099,-0.005423833,0,0.46146,0.000217184
0.150078058,-1.324855645,-1.143378814,0.566949607,196,0.00020416,-1.85E-05,-0.001461319,0,0.46146,0.000217184
0.175077438,-1.324908853,-1.143368602,0.567485113,193,-0.000221198,-0.000369916,0.004008806,0,0.46146,0.000217184
0.200079203,-1.324887673,-1.143405398,0.567736883,192,-0.000186766,0.000124044,0.0054578,0,0.46146,0.000217184
0.225081921,-1.324843208,-1.143419862,0.567355888,185,0.000142094,0.00043949,0.00051029,0,0.46146,0.000217184
0.250082016,-1.324800134,-1.143446445,0.567281572,184,0.000318905,0.000770134,-0.000322327,0,0.46146,0.000217184
0.275081873,-1.324875514,-1.143396854,0.567608863,182,-0.000110168,-0.000201338,0.002884394,0,0.46146,0.000217184
0.300083637,-1.324914455,-1.143386126,0.567717997,193,-0.000342607,-0.000439913,0.003238352,0,0.46146,0.000217184
0.325083971,-1.324887117,-1.143393,0.567401057,193,-7.56E-05,-0.000138818,-0.000566425,0,0.46146,0.000217184
0.350082636,-1.324867407,-1.143415491,0.567455907,193,-1.42E-05,0.000177038,9.35E-05,0,0.46146,0.000217184
0.375084639,-1.324895422,-1.143386443,0.567791927,195,-8.73E-05,-0.000243488,0.003284014,0,0.46146,0.000217184
0.400021791,-1.324939291,-1.14336141,0.567819784,198,-0.000291886,-0.000613774,0.002765996,0,0.46146,0.000217184
0.42502284,-1.324891567,-1.143371463,0.5673178,199,0.000111075,-0.00014076,-0.002695154,0,0.46146,0.000217184
0.45002079,-1.324849963,-1.143401583,0.567006505,200,0.000265414,0.000349552,-0.005027797,0,0.46146,0.000217184
0.475023508,-1.324867407,-1.143387079,0.567389452,194,0.000135838,5.94E-05,-0.00016441,0,0.46146,0.000217184
0.500088215,-1.324912588,-1.143366098,0.567451073,190,-0.000152457,-0.000355149,0.000462611,0,0.46146,0.000217184
0.525088787,-1.324892481,-1.143372734,0.567319864,186,1.20E-05,-0.000113418,-0.000902616,0,0.46146,0.000217184
0.550089121,-1.324834029,-1.143412391,0.566890638,184,0.000277017,0.000533736,-0.004791164,0,0.46146,0.000217184
0.575089216,-1.324849765,-1.14340206,0.567251369,184,0.000136975,0.000241974,-0.000196404,0,0.46146,0.000217184
0.600090027,-1.324897011,-1.143382271,0.567360837,190,-0.00017507,-0.00021823,0.000897278,0,0.46146,0.000217184
